Version Name,Data Link,Meta Link,Data Url
Состав совета директоров АО Казгеология,https://data.egov.kz/api/v4/kazgeologiya_ak_direktorlar_ke/?apiKey=yourApiKey,https://data.egov.kz/meta/kazgeologiya_ak_direktorlar_ke/?pretty,https://data.egov.kz/datasets/view?index=kazgeologiya_ak_direktorlar_ke
Реестр инвестиционных проектов АО НИТ,https://data.egov.kz/api/v4/uat_ak_investiciyalyk_zhobal/v1?apiKey=yourApiKey,https://data.egov.kz/meta/uat_ak_investiciyalyk_zhobal/v1?pretty,https://data.egov.kz/datasets/view?index=uat_ak_investiciyalyk_zhobal
"Проекты сопровождаемые АО ""НИТ""",https://data.egov.kz/api/v4/uat_ak_suiemeldeitin_zhobala/v1?apiKey=yourApiKey,https://data.egov.kz/meta/uat_ak_suiemeldeitin_zhobala/v1?pretty,https://data.egov.kz/datasets/view?index=uat_ak_suiemeldeitin_zhobala
"Перечень нормативных правовых актов, регулирующих деятельность АО «Национальные информационные технологии»",https://data.egov.kz/api/v4/ulttyk_akparattyk_tehnologiya/v3?apiKey=yourApiKey,https://data.egov.kz/meta/ulttyk_akparattyk_tehnologiya/v3?pretty,https://data.egov.kz/datasets/view?index=ulttyk_akparattyk_tehnologiya
"Почтовые адреса, телефоны справочных служб Представительств акционерного общества ""Национальные информационные технологии""",https://data.egov.kz/api/v4/oblystyk_akparattyk_tehnologiy/v7?apiKey=yourApiKey,https://data.egov.kz/meta/oblystyk_akparattyk_tehnologiy/v7?pretty,https://data.egov.kz/datasets/view?index=oblystyk_akparattyk_tehnologiy
Вакансии АО «Национальные информационные технологии»,https://data.egov.kz/api/v4/ulttyk_akparattyk_tehnologiya1/v14?apiKey=yourApiKey,https://data.egov.kz/meta/ulttyk_akparattyk_tehnologiya1/v14?pretty,https://data.egov.kz/datasets/view?index=ulttyk_akparattyk_tehnologiya1
"Перечень меморандумов, подписанных с международными организациями в области ИКТ",https://data.egov.kz/api/v4/perechen_memorandumov_podpis/v3?apiKey=yourApiKey,https://data.egov.kz/meta/perechen_memorandumov_podpis/v3?pretty,https://data.egov.kz/datasets/view?index=perechen_memorandumov_podpis
Организационная структура АО Национальные информационные технологии,https://data.egov.kz/api/v4/ulttyk_akparattyk_tehnologiya2/v5?apiKey=yourApiKey,https://data.egov.kz/meta/ulttyk_akparattyk_tehnologiya2/v5?pretty,https://data.egov.kz/datasets/view?index=ulttyk_akparattyk_tehnologiya2
Список членов Совета директоров АО «Национальные информационные технологии»,https://data.egov.kz/api/v4/ulttyk_akparattyk_tehnologiya4/?apiKey=yourApiKey,https://data.egov.kz/meta/ulttyk_akparattyk_tehnologiya4/?pretty,https://data.egov.kz/datasets/view?index=ulttyk_akparattyk_tehnologiya4
Перечень выданных лицензий и лицензиатов,https://data.egov.kz/proxy/berilgen_licenziyalar_men_lice?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=berilgen_licenziyalar_men_lice
"Перечень юридических лиц, их учредителей и руководителей",https://data.egov.kz/proxy/zandy_tulgalardyn_olardyn_kur1?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=zandy_tulgalardyn_olardyn_kur1
"Перечень юридических лиц, их учредителей и руководителей обновляющийся в реальном времени",https://data.egov.kz/proxy/nakty_uakytta_zhanartylatyn_za?apiKey=yourApiKey,,https://data.egov.kz/datasets/view?index=nakty_uakytta_zhanartylatyn_za
"Некоммерческое акционерное общество ""Медицинский университет Астана""",https://data.egov.kz/api/v4/astana_medical_university_no/v1?apiKey=yourApiKey,https://data.egov.kz/meta/astana_medical_university_no/v1?pretty,https://data.egov.kz/datasets/view?index=astana_medical_university_no
Информация о школах НАО «Медицинский университет Астана»,https://data.egov.kz/api/v4/information_about_schools_njsc/v1?apiKey=yourApiKey,https://data.egov.kz/meta/information_about_schools_njsc/v1?pretty,https://data.egov.kz/datasets/view?index=information_about_schools_njsc
"Контактные данные деканов школ НАО ""Медицинский университет Астана""",https://data.egov.kz/api/v4/contact_details_of_deans_of_sc1/v1?apiKey=yourApiKey,https://data.egov.kz/meta/contact_details_of_deans_of_sc1/v1?pretty,https://data.egov.kz/datasets/view?index=contact_details_of_deans_of_sc1
"Данные по выездной нейрохирургической помощи по линии санавиации в АО ""НЦН""",https://data.egov.kz/api/v4/unoak_sanaviaciya_zhelisi_bo3/v3?apiKey=yourApiKey,https://data.egov.kz/meta/unoak_sanaviaciya_zhelisi_bo3/v3?pretty,https://data.egov.kz/datasets/view?index=unoak_sanaviaciya_zhelisi_bo3
"Данные по нейрохирургической помощи в АО ""НЦН""",https://data.egov.kz/api/v4/uno_ak_neirohirurgiyalyk_kom9/v5?apiKey=yourApiKey,https://data.egov.kz/meta/uno_ak_neirohirurgiyalyk_kom9/v5?pretty,https://data.egov.kz/datasets/view?index=uno_ak_neirohirurgiyalyk_kom9
"Данные по нейрохирургической помощи аппаратом Гамма- нож в АО ""НЦН""",https://data.egov.kz/api/v4/uno_ak_gamma-pyshak_apparaty5/v5?apiKey=yourApiKey,https://data.egov.kz/meta/uno_ak_gamma-pyshak_apparaty5/v5?pretty,https://data.egov.kz/datasets/view?index=uno_ak_gamma-pyshak_apparaty5
"Данные консультации нейрохирургов по телемедицине в АО ""НЦН""",https://data.egov.kz/api/v4/opendata-api-uri820/v5?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri820/v5?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri820
"Данные о количестве людей в РК, получающих доконтактную профилактику ВИЧ инфекции",https://data.egov.kz/api/v4/data_on_the_number_of_people_i/v4?apiKey=yourApiKey,https://data.egov.kz/meta/data_on_the_number_of_people_i/v4?pretty,https://data.egov.kz/datasets/view?index=data_on_the_number_of_people_i
Данные о зарегистрированных случаях витилиго среди населения РК,https://data.egov.kz/api/v4/kr_halky_arasynda__vitiligo_ti/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_halky_arasynda__vitiligo_ti/v2?pretty,https://data.egov.kz/datasets/view?index=kr_halky_arasynda__vitiligo_ti
Данные о зарегистрированных случаях ихтиоза среди населения РК,https://data.egov.kz/api/v4/kr_halky_arasynda_ihtiozdyn_ti/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_halky_arasynda_ihtiozdyn_ti/v2?pretty,https://data.egov.kz/datasets/view?index=kr_halky_arasynda_ihtiozdyn_ti
Данные о зарегистрированных случаях псориаза среди населения РК,https://data.egov.kz/api/v4/kr_halky_arasynda_psoriaz_tirk/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_halky_arasynda_psoriaz_tirk/v2?pretty,https://data.egov.kz/datasets/view?index=kr_halky_arasynda_psoriaz_tirk
Данные о зарегистрированных случаях атопического дерматита среди населения РК,https://data.egov.kz/api/v4/kr_halky_arasynda_atopiyalyk_d1/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_halky_arasynda_atopiyalyk_d1/v2?pretty,https://data.egov.kz/datasets/view?index=kr_halky_arasynda_atopiyalyk_d1
Данные о зарегистрированных случаях сифилиса среди населения РК,https://data.egov.kz/api/v4/kr_halky_arasynda_tirkelgen_me/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_halky_arasynda_tirkelgen_me/v2?pretty,https://data.egov.kz/datasets/view?index=kr_halky_arasynda_tirkelgen_me
Данные о зарегистрированных случаях гонореи среди населения РК,https://data.egov.kz/api/v4/kr_halky_arasynda__tirkelgen_g/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_halky_arasynda__tirkelgen_g/v2?pretty,https://data.egov.kz/datasets/view?index=kr_halky_arasynda__tirkelgen_g
Данные о зарегистрированных случаях трихомониаза среди населения РК,https://data.egov.kz/api/v4/kr_halky_arasynda__tirkelgen_t/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_halky_arasynda__tirkelgen_t/v2?pretty,https://data.egov.kz/datasets/view?index=kr_halky_arasynda__tirkelgen_t
Данные о зарегистрированных случаях хламидиоза среди населения РК,https://data.egov.kz/api/v4/kr_halky_arasynda__tirkelgen_h/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_halky_arasynda__tirkelgen_h/v2?pretty,https://data.egov.kz/datasets/view?index=kr_halky_arasynda__tirkelgen_h
"Итоги международной специализированной аккредитации РГП на ПХВ ""Казахский научный центр дерматологии и инфекционных заболеваний"" МЗ РК",https://data.egov.kz/api/v4/kr_dsm_kazak_dermatologiya_zh/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_kazak_dermatologiya_zh/v2?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_kazak_dermatologiya_zh
"Итоги международной институциональной аккредитации РГП на ПХВ ""Казахский научный центр дерматологии и инфекционных заболеваний"" МЗ РК",https://data.egov.kz/api/v4/kr_dsm_kazak_dermatologiya_zh1/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_kazak_dermatologiya_zh1/v2?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_kazak_dermatologiya_zh1
"Итоги аккредитации лаборатории РГП на ПХВ ""Казахского научного центра дерматологии и инфекционных заболеваний"" МЗ РК",https://data.egov.kz/api/v4/kr_dsm_kazak_dermatologiya_zh2/v3?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_kazak_dermatologiya_zh2/v3?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_kazak_dermatologiya_zh2
"Итоги аккредитации РГП на ПХВ ""Казахский научный центр дерматологии и инфекционных заболеваний» МЗ РК",https://data.egov.kz/api/v4/kr_dsm_kazak_dermatologiya_zh3/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_kazak_dermatologiya_zh3/v2?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_kazak_dermatologiya_zh3
"Сведения о научных проектах РГП на ПХВ ""Казахский научный центр дерматологии и инфекционных заболеваний""",https://data.egov.kz/api/v4/kazak_dermatologiya_zhane_infe/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kazak_dermatologiya_zhane_infe/v2?pretty,https://data.egov.kz/datasets/view?index=kazak_dermatologiya_zhane_infe
"Основные показатели деятельности стационара РГП на ПХВ ""Казахский научный центр дерматологии и инфекционных заболеваний""",https://data.egov.kz/api/v4/kazak_dermatologiya_zhane_inf/v4?apiKey=yourApiKey,https://data.egov.kz/meta/kazak_dermatologiya_zhane_inf/v4?pretty,https://data.egov.kz/datasets/view?index=kazak_dermatologiya_zhane_inf
Достижение целей Объединенной программы ООН по ВИЧ/СПИД (ЮНЭЙДС) 95–95–95 в Казахстане,https://data.egov.kz/api/v4/kazakstanda_buu-nyn_aitvzhits/v4?apiKey=yourApiKey,https://data.egov.kz/meta/kazakstanda_buu-nyn_aitvzhits/v4?pretty,https://data.egov.kz/datasets/view?index=kazakstanda_buu-nyn_aitvzhits
Данные о зарегистрированных случаях ВИЧ-инфекции среди граждан РК,https://data.egov.kz/api/v4/kr_azamattary_arasynda_aitv-in2/v1?apiKey=yourApiKey,https://data.egov.kz/meta/kr_azamattary_arasynda_aitv-in2/v1?pretty,https://data.egov.kz/datasets/view?index=kr_azamattary_arasynda_aitv-in2
Сертификат об аккредитации,https://data.egov.kz/api/v4/certificate_of_accreditation1/v1?apiKey=yourApiKey,https://data.egov.kz/meta/certificate_of_accreditation1/v1?pretty,https://data.egov.kz/datasets/view?index=certificate_of_accreditation1
Годовой отчет за 2024г,https://data.egov.kz/api/v4/opendata-api-uri928/v1?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri928/v1?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri928
"График приема граждан и представителей юридических лиц руководством РГП на ПХВ ""Научно- производственный центр трансфузиологии"" МЗ РК",https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym/v6?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym/v6?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym
"Блог руководителя РГП на ПХВ ""Научно- производственный центр трансфузиологии"" МЗ РК",https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym1/v7?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym1/v7?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym1
"Итоги аккредитации отделов, лабораторий РГП на ПХВ ""Научно- производственный центр трансфузиологии"" МЗ РК",https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym2/v8?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym2/v8?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym2
Количество донаций крови и ее компонентов по Республике Казахстан,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym21/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym21/v2?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym21
Доля безвозмездных и платных донаций крови и ее компонентов в РГП на ПХВ «Научно-производственный центр трансфузиологии»,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym22/v3?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym22/v3?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym22
Доля безвозмездных и платных донаций крови и ее компонентов по Республике Казахстан,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym23/v3?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym23/v3?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym23
Доля донаций в условиях центра крови и в выездных условиях по Республике Казахстан,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym11/v3?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym11/v3?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym11
Показатель донаций на 1000 населения по Республике Казахстан,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym24/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym24/v2?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym24
Количество выданных компонентов крови в медицинские организации по Республике Казахстан,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym25/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym25/v2?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym25
Количество заготовленной крови и ее компонентов по Республике Казахстан,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym12/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym12/v2?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym12
Количество исследований на трансфузионно-трансмиссивные инфекции по Республике Казахстан,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym26/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym26/v2?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym26
Количество исследований на трансфузионно-трансмиссивные инфекции в РГП на ПХВ «Научно-производственный центр трансфузиологии»,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym27/v4?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym27/v4?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym27
Количество потенциальных доноров гемопоэтических стволовых клеток по Республике Казахстан,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym28/v3?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym28/v3?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym28
Количество донаций крови и ее компонентов в РГП на ПХВ «Научно-производственный центр трансфузиологии»,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym29/v4?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym29/v4?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym29
Доля донаций в условиях центра крови и в выездных условиях РГП на ПХВ «Научно-производственный центр трансфузиологии»,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym3/v3?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym3/v3?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym3
Показатель донаций на 1000 населения в РГП на ПХВ «Научно-производственный центр трансфузиологии»,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym4/v3?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym4/v3?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym4
Количество выданных компонентов крови в медицинские организации в РГП на ПХВ «Научно-производственный центр трансфузиологии»,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym5/v3?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym5/v3?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym5
Количество заготовленной крови и ее компонентов в РГП на ПХВ «Научно-производственный центр трансфузиологии»,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym6/v4?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym6/v4?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym6
"Перечень нормативных правовых актов, регулирующих деятельность службы крови. Основная нормативно-правовая база Службы крови",https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym15/v2?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym15/v2?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym15
Научно-производственный центр трансфузиологии: научные публикации,https://data.egov.kz/api/v4/kr_dsm_transfuziologiya_gylym61/v5?apiKey=yourApiKey,https://data.egov.kz/meta/kr_dsm_transfuziologiya_gylym61/v5?pretty,https://data.egov.kz/datasets/view?index=kr_dsm_transfuziologiya_gylym61
Методические рекомендации Научно-производственного центра трансфузиологии,https://data.egov.kz/api/v4/opendata-api-uri956/v1?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri956/v1?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri956
Контакты региональных центров крови,https://data.egov.kz/api/v4/opendata-api-uri957/v1?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri957/v1?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri957
"Данные по АО «Научный центр акушерства, гинекологии и перинатологии»",https://data.egov.kz/api/v4/opendata-api-uri778/v6?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri778/v6?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri778
"График приема посетителей членами Правления АО «Научный центр акушерства, гинекологии и перинатологии»",https://data.egov.kz/api/v4/opendata-api-uri779/v2?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri779/v2?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri779
"Информация о закупках товаров, работ, услуг АО ""НЦАГиП""",https://data.egov.kz/api/v4/opendata-api-uri780/v2?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri780/v2?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri780
"Информация по использыванию бюджетных средств, выделенных из республиканского и местных бюджетов АО «НЦАГиП»",https://data.egov.kz/api/v4/opendata-api-uri781/v4?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri781/v4?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri781
"Финансовая отчетность АО ""НЦАГиП""",https://data.egov.kz/api/v4/opendata-api-uri782/v1?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri782/v1?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri782
"Основные виды деятельности АО ""НЦАГиП""",https://data.egov.kz/api/v4/opendata-api-uri783/v1?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri783/v1?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri783
Данные по оказанию медицинских услуг в рамках ГОБМП и ОСМС АО «НЦАГиП»,https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan/v1?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan/v1?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan
Объявления о конкурсе на занятие вакантных должностей АО «НЦАГиП»,https://data.egov.kz/api/v4/opendata-api-uri785/v2?apiKey=yourApiKey,https://data.egov.kz/meta/opendata-api-uri785/v2?pretty,https://data.egov.kz/datasets/view?index=opendata-api-uri785
"Оказание стационарной помощи беременным, роженицам, родильницам группы высокого риска АО ""НЦАГиП""",https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan2/v2?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan2/v2?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan2
"Проведение консультативно-диагностической помощи в АО ""НЦАГиП""",https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan3/v3?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan3/v3?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan3
"Родоразрешение беременных группы высокого риска в АО ""НЦАГиП""",https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan4/v2?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan4/v2?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan4
"Медикогенетическое консультирование в АО ""НЦАГиП""",https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan5/v2?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan5/v2?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan5
"Проведение инвазивных пренатальной диагностики в АО ""НЦАГиП""",https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan6/v2?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan6/v2?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan6
"Выхаживание новорожденных с массой от 500,0 и выше в АО ""НЦАГиП""",https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan7/v2?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan7/v2?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan7
"Информация по оказанию медицинской помощи женщинам с ожидаемым врожденным пороком развития плода и новорожденным в АО ""НЦАГиП""",https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan8/v3?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan8/v3?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan8
"Перечень образовательных программ резидентуры по акушерству и гинекологии, медицинской генетике, неонатологии АО ""НЦАГиП""",https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan10/v2?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan10/v2?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan10
"Информация по циклам повышения квалификации АО ""НЦАГиП""",https://data.egov.kz/api/v4/akusherlik_ginekologiya_zhan11/v2?apiKey=yourApiKey,https://data.egov.kz/meta/akusherlik_ginekologiya_zhan11/v2?pretty,https://data.egov.kz/datasets/view?index=akusherlik_ginekologiya_zhan11
