Version Name,Data Link,Meta Link,Data Url
32. Информация по передаче государственного имущества в имущественный найм и доверительное управление в разрезе регионов,https://data.egov.kz/api/v4/32_informaciya_po_peredache_g/v1?apiKey=yourApiKey,https://data.egov.kz/meta/32_informaciya_po_peredache_g/v1?pretty,https://data.egov.kz/datasets/view?index=32_informaciya_po_peredache_g
"732. Информация по фонтанам, находящимся в коммунальной собственности в разрезе регионов",https://data.egov.kz/api/v4/732_informaciya_po_fontanam_/v7?apiKey=yourApiKey,https://data.egov.kz/meta/732_informaciya_po_fontanam_/v7?pretty,https://data.egov.kz/datasets/view?index=732_informaciya_po_fontanam_
730. Перечень государственных спортивных объектов в разрезе регионов,https://data.egov.kz/api/v4/730_perechen_gosudarstvennyh3/v2?apiKey=yourApiKey,https://data.egov.kz/meta/730_perechen_gosudarstvennyh3/v2?pretty,https://data.egov.kz/datasets/view?index=730_perechen_gosudarstvennyh3
673. Перечень объединений собственников имущества в разрезе регионов,https://data.egov.kz/api/v4/673_perechen_obedinenii_sob4/v2?apiKey=yourApiKey,https://data.egov.kz/meta/673_perechen_obedinenii_sob4/v2?pretty,https://data.egov.kz/datasets/view?index=673_perechen_obedinenii_sob4
671. Сведения об объектах водоотведения в разрезе регионов,https://data.egov.kz/api/v4/671_svedeniya_ob_obektah_vod4/v2?apiKey=yourApiKey,https://data.egov.kz/meta/671_svedeniya_ob_obektah_vod4/v2?pretty,https://data.egov.kz/datasets/view?index=671_svedeniya_ob_obektah_vod4
670. Сведения об объектах водоснабжения в разрезе регионов,https://data.egov.kz/api/v4/670_svedeniya_ob_obektah_vod1/v2?apiKey=yourApiKey,https://data.egov.kz/meta/670_svedeniya_ob_obektah_vod1/v2?pretty,https://data.egov.kz/datasets/view?index=670_svedeniya_ob_obektah_vod1
672. Сведения об объектах вывоза мусора в разрезе регионов,https://data.egov.kz/api/v4/672_svedeniya_ob_obektah_vyv2/v4?apiKey=yourApiKey,https://data.egov.kz/meta/672_svedeniya_ob_obektah_vyv2/v4?pretty,https://data.egov.kz/datasets/view?index=672_svedeniya_ob_obektah_vyv2
121. Сведения по приватизации в разрезе регионов,https://data.egov.kz/api/v4/121_svedeniya_po_privatizacii/v1?apiKey=yourApiKey,https://data.egov.kz/meta/121_svedeniya_po_privatizacii/v1?pretty,https://data.egov.kz/datasets/view?index=121_svedeniya_po_privatizacii
733. Перечень культовых зданий в разрезе регионов,https://data.egov.kz/api/v4/733_perechen_kultovyh_zdani7/v2?apiKey=yourApiKey,https://data.egov.kz/meta/733_perechen_kultovyh_zdani7/v2?pretty,https://data.egov.kz/datasets/view?index=733_perechen_kultovyh_zdani7
416. Перечень предприятий по производству плодоовощной продукции в разрезе регионов,https://data.egov.kz/api/v4/416_perechen_predpriyatii_po2/v3?apiKey=yourApiKey,https://data.egov.kz/meta/416_perechen_predpriyatii_po2/v3?pretty,https://data.egov.kz/datasets/view?index=416_perechen_predpriyatii_po2
36. Распределение земельного фонда по категориям земель в разрезе районов и городов областного значения,https://data.egov.kz/api/v4/36_raspredelenie_zemelnogo_f1/v14?apiKey=yourApiKey,https://data.egov.kz/meta/36_raspredelenie_zemelnogo_f1/v14?pretty,https://data.egov.kz/datasets/view?index=36_raspredelenie_zemelnogo_f1
35. Данные о реализованных для коммерческих целей земельных участках в разрезе регионов,https://data.egov.kz/api/v4/35_dannye_o_realizovannyh_dly3/v2?apiKey=yourApiKey,https://data.egov.kz/meta/35_dannye_o_realizovannyh_dly3/v2?pretty,https://data.egov.kz/datasets/view?index=35_dannye_o_realizovannyh_dly3
"162. Перечень предприятий-товаропроизводителей, в разрезе регионов",https://data.egov.kz/api/v4/162_perechen_predpriyatii-to2/v4?apiKey=yourApiKey,https://data.egov.kz/meta/162_perechen_predpriyatii-to2/v4?pretty,https://data.egov.kz/datasets/view?index=162_perechen_predpriyatii-to2
209. Перечень месторождений в разрезе регионов,https://data.egov.kz/api/v4/209_perechen_mestorozhdenii_3/v2?apiKey=yourApiKey,https://data.egov.kz/meta/209_perechen_mestorozhdenii_3/v2?pretty,https://data.egov.kz/datasets/view?index=209_perechen_mestorozhdenii_3
208. Данные по добыче общераспространенных полезных ископаемых в разрезе регионов,https://data.egov.kz/api/v4/208_dannye_po_dobyche_obshera/v4?apiKey=yourApiKey,https://data.egov.kz/meta/208_dannye_po_dobyche_obshera/v4?pretty,https://data.egov.kz/datasets/view?index=208_dannye_po_dobyche_obshera
210. Реестр выданных лицензий на недропользование,https://data.egov.kz/api/v4/210_reestr_vydannyh_licenzii_1/v2?apiKey=yourApiKey,https://data.egov.kz/meta/210_reestr_vydannyh_licenzii_1/v2?pretty,https://data.egov.kz/datasets/view?index=210_reestr_vydannyh_licenzii_1
"600. Микрокредиты, выданные микрофинансовыми организациями региона, в разрезе государственных программ (по регионам)",https://data.egov.kz/api/v4/600_mikrokredity_vydannye_mi/v3?apiKey=yourApiKey,https://data.egov.kz/meta/600_mikrokredity_vydannye_mi/v3?pretty,https://data.egov.kz/datasets/view?index=600_mikrokredity_vydannye_mi
674. Информация о тарифах на вывоз мусора в разрезе регионов,https://data.egov.kz/api/v4/674_informaciya_o_tarifah_na_/v4?apiKey=yourApiKey,https://data.egov.kz/meta/674_informaciya_o_tarifah_na_/v4?pretty,https://data.egov.kz/datasets/view?index=674_informaciya_o_tarifah_na_
119. Перечень организаций по поддержке предпринимательства в разрезе регионов,https://data.egov.kz/api/v4/119_perechen_organizacii_po_7/v2?apiKey=yourApiKey,https://data.egov.kz/meta/119_perechen_organizacii_po_7/v2?pretty,https://data.egov.kz/datasets/view?index=119_perechen_organizacii_po_7
277. Перечень государственных организаций дополнительного образования в разрезе регионов,https://data.egov.kz/api/v4/277_perechen_gosudarstvennyh2/v15?apiKey=yourApiKey,https://data.egov.kz/meta/277_perechen_gosudarstvennyh2/v15?pretty,https://data.egov.kz/datasets/view?index=277_perechen_gosudarstvennyh2
34. Информация о свободных земельных участках в разрезе регионов,https://data.egov.kz/api/v4/34_informaciya_o_svobodnyh_ze/v2?apiKey=yourApiKey,https://data.egov.kz/meta/34_informaciya_o_svobodnyh_ze/v2?pretty,https://data.egov.kz/datasets/view?index=34_informaciya_o_svobodnyh_ze
679. Сведения по планируемому сносу дачных участков в разрезе регионов,https://data.egov.kz/api/v4/679_svedeniya_po_planiruemomu1/v3?apiKey=yourApiKey,https://data.egov.kz/meta/679_svedeniya_po_planiruemomu1/v3?pretty,https://data.egov.kz/datasets/view?index=679_svedeniya_po_planiruemomu1
"415. Перечень объектов агропромышленного комплекса (в том числе мясоперерабатывающие предприятия, предприятия по производству продуктов в лесном и рыбном хозяйствах) в разрезе регионов",https://data.egov.kz/api/v4/415_perechen_obektov_agropr1/v2?apiKey=yourApiKey,https://data.egov.kz/meta/415_perechen_obektov_agropr1/v2?pretty,https://data.egov.kz/datasets/view?index=415_perechen_obektov_agropr1
120. Информация о реализованных инвестиционных проектах в разрезе регионов,https://data.egov.kz/api/v4/120_informaciya_o_realizovann1/v2?apiKey=yourApiKey,https://data.egov.kz/meta/120_informaciya_o_realizovann1/v2?pretty,https://data.egov.kz/datasets/view?index=120_informaciya_o_realizovann1
731. Информация о туристских маршрутах в разрезе регионов,https://data.egov.kz/api/v4/731_informaciya_o_turistskih_1/v8?apiKey=yourApiKey,https://data.egov.kz/meta/731_informaciya_o_turistskih_1/v8?pretty,https://data.egov.kz/datasets/view?index=731_informaciya_o_turistskih_1
654. Сведения о качестве предоставления тепла в отопительный период в разрезе регионов,https://data.egov.kz/api/v4/654_svedeniya_o_kachestve_pre3/v3?apiKey=yourApiKey,https://data.egov.kz/meta/654_svedeniya_o_kachestve_pre3/v3?pretty,https://data.egov.kz/datasets/view?index=654_svedeniya_o_kachestve_pre3
375. Перечень государственных домов инвалидов (центры социального обслуживания) в разрезе регионов,https://data.egov.kz/api/v4/375_perechen_gosudarstvennyh3/v2?apiKey=yourApiKey,https://data.egov.kz/meta/375_perechen_gosudarstvennyh3/v2?pretty,https://data.egov.kz/datasets/view?index=375_perechen_gosudarstvennyh3
734. Проводимые мероприятия по развитию и пропаганде языков в разрезе регионов,https://data.egov.kz/api/v4/734_provodimye_meropriyatiya_/v2?apiKey=yourApiKey,https://data.egov.kz/meta/734_provodimye_meropriyatiya_/v2?pretty,https://data.egov.kz/datasets/view?index=734_provodimye_meropriyatiya_
307. Перечень государственных родильных домов в разрезе регионов,https://data.egov.kz/api/v4/307_perechen_gosudarstvennyh1/v3?apiKey=yourApiKey,https://data.egov.kz/meta/307_perechen_gosudarstvennyh1/v3?pretty,https://data.egov.kz/datasets/view?index=307_perechen_gosudarstvennyh1
306. Перечень государственных диспансеров в разрезе регионов,https://data.egov.kz/api/v4/306_perechen_gosudarstvennyh/v3?apiKey=yourApiKey,https://data.egov.kz/meta/306_perechen_gosudarstvennyh/v3?pretty,https://data.egov.kz/datasets/view?index=306_perechen_gosudarstvennyh
305. Перечень государственных поликлиник в разрезе регионов,https://data.egov.kz/api/v4/305_perechen_gosudarstvennyh1/v8?apiKey=yourApiKey,https://data.egov.kz/meta/305_perechen_gosudarstvennyh1/v8?pretty,https://data.egov.kz/datasets/view?index=305_perechen_gosudarstvennyh1
Туроператоры,https://data.egov.kz/api/v4/akmola_oblysynyn_turoperatorl1/v25?apiKey=yourApiKey,https://data.egov.kz/meta/akmola_oblysynyn_turoperatorl1/v25?pretty,https://data.egov.kz/datasets/view?index=akmola_oblysynyn_turoperatorl1
Данные о маршрутах авиатранспорта,https://data.egov.kz/api/v4/aue_koligi_marshruttar_turaly_/v17?apiKey=yourApiKey,https://data.egov.kz/meta/aue_koligi_marshruttar_turaly_/v17?pretty,https://data.egov.kz/datasets/view?index=aue_koligi_marshruttar_turaly_
Спортивные объекты,https://data.egov.kz/api/v4/sport_keshenderi_turaly_derekt/v9?apiKey=yourApiKey,https://data.egov.kz/meta/sport_keshenderi_turaly_derekt/v9?pretty,https://data.egov.kz/datasets/view?index=sport_keshenderi_turaly_derekt
Маршруты железнодорожного транспорта,https://data.egov.kz/api/v4/temirzhol_marshruttar_koligi_t/v15?apiKey=yourApiKey,https://data.egov.kz/meta/temirzhol_marshruttar_koligi_t/v15?pretty,https://data.egov.kz/datasets/view?index=temirzhol_marshruttar_koligi_t
Автопарки,https://data.egov.kz/api/v4/avtopark_turaly__derekter1/v13?apiKey=yourApiKey,https://data.egov.kz/meta/avtopark_turaly__derekter1/v13?pretty,https://data.egov.kz/datasets/view?index=avtopark_turaly__derekter1
Аэропорты,https://data.egov.kz/api/v4/auezhai_turaly__derekter/v10?apiKey=yourApiKey,https://data.egov.kz/meta/auezhai_turaly__derekter/v10?pretty,https://data.egov.kz/datasets/view?index=auezhai_turaly__derekter
"Автовокзалы, автостанции и пункты обслуживания пассажиров",https://data.egov.kz/api/v4/avtovokzal_turaly__derekter/v19?apiKey=yourApiKey,https://data.egov.kz/meta/avtovokzal_turaly__derekter/v19?pretty,https://data.egov.kz/datasets/view?index=avtovokzal_turaly__derekter
Спортивные школы,https://data.egov.kz/api/v4/stadiondar_turaly_derekter3/v9?apiKey=yourApiKey,https://data.egov.kz/meta/stadiondar_turaly_derekter3/v9?pretty,https://data.egov.kz/datasets/view?index=stadiondar_turaly_derekter3
Перечень крупных супермаркетов и рынков,https://data.egov.kz/api/v4/akmola_oblysy_supermarketter_t/v29?apiKey=yourApiKey,https://data.egov.kz/meta/akmola_oblysy_supermarketter_t/v29?pretty,https://data.egov.kz/datasets/view?index=akmola_oblysy_supermarketter_t
Объекты ремонта дорог,https://data.egov.kz/api/v4/avtomobil_zholdary_kurylys_zh/v50?apiKey=yourApiKey,https://data.egov.kz/meta/avtomobil_zholdary_kurylys_zh/v50?pretty,https://data.egov.kz/datasets/view?index=avtomobil_zholdary_kurylys_zh
Пешеходные переходы,https://data.egov.kz/api/v4/zhayau_zhurginshiler_turaly__d/v25?apiKey=yourApiKey,https://data.egov.kz/meta/zhayau_zhurginshiler_turaly__d/v25?pretty,https://data.egov.kz/datasets/view?index=zhayau_zhurginshiler_turaly__d
Библиотеки,https://data.egov.kz/api/v4/kitaphanalar_turaly_akparat/v12?apiKey=yourApiKey,https://data.egov.kz/meta/kitaphanalar_turaly_akparat/v12?pretty,https://data.egov.kz/datasets/view?index=kitaphanalar_turaly_akparat
Больницы,https://data.egov.kz/api/v4/medicinalyk_uiymdar/v10?apiKey=yourApiKey,https://data.egov.kz/meta/medicinalyk_uiymdar/v10?pretty,https://data.egov.kz/datasets/view?index=medicinalyk_uiymdar
Предприятия по производству растительного масла,https://data.egov.kz/api/v4/production_of_vegetable_oil/v1?apiKey=yourApiKey,https://data.egov.kz/meta/production_of_vegetable_oil/v1?pretty,https://data.egov.kz/datasets/view?index=production_of_vegetable_oil
Лицензии и разрешительные документы,https://data.egov.kz/api/v4/licenses_and_permits_issued_by1/v1?apiKey=yourApiKey,https://data.egov.kz/meta/licenses_and_permits_issued_by1/v1?pretty,https://data.egov.kz/datasets/view?index=licenses_and_permits_issued_by1
"Объекты агропромышленного комплекса (в том числе мясоперерабатывающие предприятия, предприятия по производству продуктов в лесном и рыбном хозяйстве)",https://data.egov.kz/api/v4/production_of_meat2/v76?apiKey=yourApiKey,https://data.egov.kz/meta/production_of_meat2/v76?pretty,https://data.egov.kz/datasets/view?index=production_of_meat2
Объем введенных квадратных метров жилья,https://data.egov.kz/api/v4/paidalanuga_berilgen_turgyn_ui/v13?apiKey=yourApiKey,https://data.egov.kz/meta/paidalanuga_berilgen_turgyn_ui/v13?pretty,https://data.egov.kz/datasets/view?index=paidalanuga_berilgen_turgyn_ui
О реализованных для коммерческих целей земельных участках,https://data.egov.kz/api/v4/kommerciyalyk_maksattar_ushin_1/v1?apiKey=yourApiKey,https://data.egov.kz/meta/kommerciyalyk_maksattar_ushin_1/v1?pretty,https://data.egov.kz/datasets/view?index=kommerciyalyk_maksattar_ushin_1
Данные по добыче твердых полезных ископаемых,https://data.egov.kz/api/v4/barlyk_kalalar_men_eldi_mekend/v7?apiKey=yourApiKey,https://data.egov.kz/meta/barlyk_kalalar_men_eldi_mekend/v7?pretty,https://data.egov.kz/datasets/view?index=barlyk_kalalar_men_eldi_mekend
Информация по приватизации,https://data.egov.kz/api/v4/zhekeshelendiru_boiynsha_akpar1/v5?apiKey=yourApiKey,https://data.egov.kz/meta/zhekeshelendiru_boiynsha_akpar1/v5?pretty,https://data.egov.kz/datasets/view?index=zhekeshelendiru_boiynsha_akpar1
Информация по передаче государственного имущества в имущественный найм и доверительное управление,https://data.egov.kz/api/v4/memlekettik_mulikti_muliktik_z/v6?apiKey=yourApiKey,https://data.egov.kz/meta/memlekettik_mulikti_muliktik_z/v6?pretty,https://data.egov.kz/datasets/view?index=memlekettik_mulikti_muliktik_z
Данные о конкурсах на доверительное управление и аренду объектов коммунальной собственности,https://data.egov.kz/api/v4/kommunaldyk_menshik_obektiler/v3?apiKey=yourApiKey,https://data.egov.kz/meta/kommunaldyk_menshik_obektiler/v3?pretty,https://data.egov.kz/datasets/view?index=kommunaldyk_menshik_obektiler
Статистика по получателям жилищной помощи,https://data.egov.kz/api/v4/turgyn_ui_komegin_alushylar_bo/v31?apiKey=yourApiKey,https://data.egov.kz/meta/turgyn_ui_komegin_alushylar_bo/v31?pretty,https://data.egov.kz/datasets/view?index=turgyn_ui_komegin_alushylar_bo
Статистика по получателям возмещения затрат на обучение на дому детей инвалидов,https://data.egov.kz/api/v4/mugedek_balalardy_uiinde_okytu/v31?apiKey=yourApiKey,https://data.egov.kz/meta/mugedek_balalardy_uiinde_okytu/v31?pretty,https://data.egov.kz/datasets/view?index=mugedek_balalardy_uiinde_okytu
Информация о реализованных инвестиционных проектах,https://data.egov.kz/api/v4/iske_asyrylgan_investiciyalyk_/v27?apiKey=yourApiKey,https://data.egov.kz/meta/iske_asyrylgan_investiciyalyk_/v27?pretty,https://data.egov.kz/datasets/view?index=iske_asyrylgan_investiciyalyk_
Детские дома,https://data.egov.kz/api/v4/balalar_uileri/v9?apiKey=yourApiKey,https://data.egov.kz/meta/balalar_uileri/v9?pretty,https://data.egov.kz/datasets/view?index=balalar_uileri
Статистика по получателям адресной социальной помощи,https://data.egov.kz/api/v4/atauly_aleumettik_komek_alushy3/v32?apiKey=yourApiKey,https://data.egov.kz/meta/atauly_aleumettik_komek_alushy3/v32?pretty,https://data.egov.kz/datasets/view?index=atauly_aleumettik_komek_alushy3
Предприятия товаропроизводители,https://data.egov.kz/api/v4/tauar_ondirushi_kasiporyndar/v1?apiKey=yourApiKey,https://data.egov.kz/meta/tauar_ondirushi_kasiporyndar/v1?pretty,https://data.egov.kz/datasets/view?index=tauar_ondirushi_kasiporyndar
Молодежные организации,https://data.egov.kz/api/v4/zhastar_uiymy/v7?apiKey=yourApiKey,https://data.egov.kz/meta/zhastar_uiymy/v7?pretty,https://data.egov.kz/datasets/view?index=zhastar_uiymy
Проводимые мероприятия по развитию и пропаганде языков,https://data.egov.kz/api/v4/tilderdi_nasihattau_zhane_damy/v13?apiKey=yourApiKey,https://data.egov.kz/meta/tilderdi_nasihattau_zhane_damy/v13?pretty,https://data.egov.kz/datasets/view?index=tilderdi_nasihattau_zhane_damy
месторождения,https://data.egov.kz/api/v4/ornalasu_orny/v7?apiKey=yourApiKey,https://data.egov.kz/meta/ornalasu_orny/v7?pretty,https://data.egov.kz/datasets/view?index=ornalasu_orny
Объекты промышленности,https://data.egov.kz/api/v4/onerkasip_obektileri/v7?apiKey=yourApiKey,https://data.egov.kz/meta/onerkasip_obektileri/v7?pretty,https://data.egov.kz/datasets/view?index=onerkasip_obektileri
Туристские маршруты,https://data.egov.kz/api/v4/turistik_marshruttary/v1?apiKey=yourApiKey,https://data.egov.kz/meta/turistik_marshruttary/v1?pretty,https://data.egov.kz/datasets/view?index=turistik_marshruttary
Информация об импорте,https://data.egov.kz/api/v4/import_turaly_akparat/v31?apiKey=yourApiKey,https://data.egov.kz/meta/import_turaly_akparat/v31?pretty,https://data.egov.kz/datasets/view?index=import_turaly_akparat
Данные по добыче общераспространенных полезных ископаемых,https://data.egov.kz/api/v4/zhalpy_taralgan_paidaly_kazbal/v82?apiKey=yourApiKey,https://data.egov.kz/meta/zhalpy_taralgan_paidaly_kazbal/v82?pretty,https://data.egov.kz/datasets/view?index=zhalpy_taralgan_paidaly_kazbal
Гостиницы,https://data.egov.kz/api/v4/konak_uileri/v10?apiKey=yourApiKey,https://data.egov.kz/meta/konak_uileri/v10?pretty,https://data.egov.kz/datasets/view?index=konak_uileri
Свободные земельные участки,https://data.egov.kz/api/v4/bos_zher_uchaskeleri/v42?apiKey=yourApiKey,https://data.egov.kz/meta/bos_zher_uchaskeleri/v42?pretty,https://data.egov.kz/datasets/view?index=bos_zher_uchaskeleri
Организации по поддержке предпринимательства,https://data.egov.kz/api/v4/kasipkerlikti_koldau_zhonindeg/v26?apiKey=yourApiKey,https://data.egov.kz/meta/kasipkerlikti_koldau_zhonindeg/v26?pretty,https://data.egov.kz/datasets/view?index=kasipkerlikti_koldau_zhonindeg
Зарегистрированные религиозные объединения и их филиалы,https://data.egov.kz/api/v4/tirkelgen_dini_birlestikteri_z/v19?apiKey=yourApiKey,https://data.egov.kz/meta/tirkelgen_dini_birlestikteri_z/v19?pretty,https://data.egov.kz/datasets/view?index=tirkelgen_dini_birlestikteri_z
Культовые сооружения,https://data.egov.kz/api/v4/dini_imarattary/v12?apiKey=yourApiKey,https://data.egov.kz/meta/dini_imarattary/v12?pretty,https://data.egov.kz/datasets/view?index=dini_imarattary
Перечень государственных организаций дополнительного образования,https://data.egov.kz/api/v4/mektepke_deiingi_bilim_beru_ui1/v10?apiKey=yourApiKey,https://data.egov.kz/meta/mektepke_deiingi_bilim_beru_ui1/v10?pretty,https://data.egov.kz/datasets/view?index=mektepke_deiingi_bilim_beru_ui1
Спортивные частные организации,https://data.egov.kz/api/v4/sporttyk_zheke_menshik_uiymdar/v7?apiKey=yourApiKey,https://data.egov.kz/meta/sporttyk_zheke_menshik_uiymdar/v7?pretty,https://data.egov.kz/datasets/view?index=sporttyk_zheke_menshik_uiymdar
Детские сады Акмолинской области,https://data.egov.kz/api/v4/akmola_oblysynyn_balabakshalar/v10?apiKey=yourApiKey,https://data.egov.kz/meta/akmola_oblysynyn_balabakshalar/v10?pretty,https://data.egov.kz/datasets/view?index=akmola_oblysynyn_balabakshalar
"Информация по фонтанам, находящимся в коммунальной собственности",https://data.egov.kz/api/v4/kommunaldyk_menshiktegi_fontan/v7?apiKey=yourApiKey,https://data.egov.kz/meta/kommunaldyk_menshiktegi_fontan/v7?pretty,https://data.egov.kz/datasets/view?index=kommunaldyk_menshiktegi_fontan
"Сведения о гражданах, получивших жилье из государственного фонда",https://data.egov.kz/api/v4/kommunaldyk_turgyn_ui_korynan_1/v19?apiKey=yourApiKey,https://data.egov.kz/meta/kommunaldyk_turgyn_ui_korynan_1/v19?pretty,https://data.egov.kz/datasets/view?index=kommunaldyk_turgyn_ui_korynan_1
Диспансеры,https://data.egov.kz/api/v4/dispanserleri/v8?apiKey=yourApiKey,https://data.egov.kz/meta/dispanserleri/v8?pretty,https://data.egov.kz/datasets/view?index=dispanserleri
"Сведения о гражданах, состоящих на учете на получение жилья из государственного фонда",https://data.egov.kz/api/v4/turgyn_uige_muktazhdar_esebind/v23?apiKey=yourApiKey,https://data.egov.kz/meta/turgyn_uige_muktazhdar_esebind/v23?pretty,https://data.egov.kz/datasets/view?index=turgyn_uige_muktazhdar_esebind
Учреждения технического и профессионального образования,https://data.egov.kz/api/v4/tehnikalyk_zhane_kasibi_bilim_/v10?apiKey=yourApiKey,https://data.egov.kz/meta/tehnikalyk_zhane_kasibi_bilim_/v10?pretty,https://data.egov.kz/datasets/view?index=tehnikalyk_zhane_kasibi_bilim_
Родильные дома,https://data.egov.kz/api/v4/perzenthanalary/v1?apiKey=yourApiKey,https://data.egov.kz/meta/perzenthanalary/v1?pretty,https://data.egov.kz/datasets/view?index=perzenthanalary
Филиалы политических партий,https://data.egov.kz/api/v4/sayasi_partiyalardyn_filialdar/v8?apiKey=yourApiKey,https://data.egov.kz/meta/sayasi_partiyalardyn_filialdar/v8?pretty,https://data.egov.kz/datasets/view?index=sayasi_partiyalardyn_filialdar
Перечень запланированных культурных мероприятий,https://data.egov.kz/api/v4/zhosparlangan_madeni_is-sharal1/v121?apiKey=yourApiKey,https://data.egov.kz/meta/zhosparlangan_madeni_is-sharal1/v121?pretty,https://data.egov.kz/datasets/view?index=zhosparlangan_madeni_is-sharal1
Неправительственные организации,https://data.egov.kz/api/v4/ukimettik_emes_uiymdary/v6?apiKey=yourApiKey,https://data.egov.kz/meta/ukimettik_emes_uiymdary/v6?pretty,https://data.egov.kz/datasets/view?index=ukimettik_emes_uiymdary
Численность занятых в малом и среднем предпринимательстве,https://data.egov.kz/api/v4/shagyn_zhane_orta_bizneste_kam1/v25?apiKey=yourApiKey,https://data.egov.kz/meta/shagyn_zhane_orta_bizneste_kam1/v25?pretty,https://data.egov.kz/datasets/view?index=shagyn_zhane_orta_bizneste_kam1
"Автовокзалы, автостанции и пункты обслуживания пассажиров",https://data.egov.kz/api/v4/zhd_vokzaldar/v10?apiKey=yourApiKey,https://data.egov.kz/meta/zhd_vokzaldar/v10?pretty,https://data.egov.kz/datasets/view?index=zhd_vokzaldar
"Распределение земельного фонда по категориям земель в разрезе районов и городов областного значения ""Название региона""",https://data.egov.kz/api/v4/kommerciyalyk_maksattar_ushin_4/v15?apiKey=yourApiKey,https://data.egov.kz/meta/kommerciyalyk_maksattar_ushin_4/v15?pretty,https://data.egov.kz/datasets/view?index=kommerciyalyk_maksattar_ushin_4
